Delivery Date,modified_tb2_revenue
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/14/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
1/15/2022,303.88
