Delivery Date,Delivery Hour,Repeated Hour Flag,dam,rtm
2022-01-16,11,N,32.38,27.51
2022-01-16,11,N,32.38,27.51
2022-01-16,11,N,32.38,27.51
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.57,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.5,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,12,N,29.51,27.44
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.27,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.16,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.13,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,13,N,27.15,25.73
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.47,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.29,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.26,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,14,N,26.28,22.8
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.41,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.28,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.35,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,15,N,25.27,21.51
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.16,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.19,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,16,N,25.1,21.71
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.36,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.38,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,17,N,27.3,23.24
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,56.44,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,57.14,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,58.65,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,18,N,57.33,31.19
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.03,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,58.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,59.36,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,19,N,58.46,39.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,44.81,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.0,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.24,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,20,N,45.06,42.02
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.11,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.31,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.5,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,21,N,40.4,41.41
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.5,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.71,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.87,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,22,N,35.81,39.35
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.67,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
2022-01-16,23,N,35.79,37.08
